cnpjPartido;recibo;cnpjDoador;data;valor;id;sigla
20621970000111;850124;20603420000170;20/08/2014;40000;6999;PTN 
20621970000111; ;20603420000170;02/09/2014;12.75;7000;PTN 
20621970000111; ;20603420000170;24/09/2014;104.72;7001;PTN 
20621970000111; ;20603420000170;02/09/2014;43.62;7002;PTN 
20621970000111; ;20603420000170;02/09/2014;48;7003;PTN 
20621970000111; ;20603420000170;20/09/2014;232;7004;PTN 
20621970000111; ;20603420000170;20/09/2014;1400;7005;PTN 
20621970000111; ;20603420000170;20/09/2014;2210;7006;PTN 
20621970000111; ;20603420000170;20/09/2014;7.04;7007;PTN 
20621970000111; ;20603420000170;20/09/2014;1584;7008;PTN 
20621970000111; ;20603420000170;20/09/2014;512;7009;PTN 
20621970000111; ;20603420000170;02/09/2014;350;7010;PTN 
20633177000132;850123;20603420000170;21/08/2014;50000;7011;PRB 
20633177000132;850349;20603420000170;17/09/2014;50000;7012;PRB 
20633177000132; ;20603420000170;02/09/2014;1050;7013;PRB 
20633177000132; ;20603420000170;24/09/2014;314.16;7014;PRB 
20633177000132; ;20603420000170;02/09/2014;192;7015;PRB 
20633177000132; ;20603420000170;02/09/2014;51;7016;PRB 
20633177000132; ;20603420000170;02/09/2014;174.48;7017;PRB 
20633177000132; ;20603420000170;20/09/2014;1024;7018;PRB 
20633177000132; ;20603420000170;20/09/2014;3168;7019;PRB 
20633177000132; ;20603420000170;20/09/2014;6630;7020;PRB 
20633177000132; ;20603420000170;20/09/2014;4200;7021;PRB 
20633177000132; ;20603420000170;02/10/2014;5769.23;7022;PRB 
20633177000132;850130;20603420000170;02/09/2014;50000;7023;PRB 
20633836000130;850010;20603420000170;19/07/2014;10000;7024;PHS 
20642942000180;850129;20603420000170;29/08/2014;50000;7025;PRP 
20642942000180; ;20603420000170;20/09/2014;512;7026;PRP 
20642942000180; ;20603420000170;02/09/2014;12.75;7027;PRP 
20642942000180; ;20603420000170;02/09/2014;350;7028;PRP 
20642942000180; ;20603420000170;20/09/2014;1400;7029;PRP 
20642942000180; ;20603420000170;20/09/2014;2210;7030;PRP 
20642942000180; ;20603420000170;20/09/2014;232;7031;PRP 
20642942000180; ;20603420000170;24/09/2014;104.72;7032;PRP 
20642942000180; ;20603420000170;02/09/2014;48;7033;PRP 
20642942000180; ;20603420000170;02/09/2014;43.62;7034;PRP 
20642942000180; ;20603420000170;20/09/2014;512;7035;PRP 
20642942000180; ;20603420000170;20/09/2014;1584;7036;PRP 
20642942000180;850122;20603420000170;19/08/2014;50000;7037;PRP 
20642942000180;850351;20603420000170;15/09/2014;100000;7038;PRP 
20642942000180;850562;20603420000170;03/10/2014;35000;7039;PRP 
03998738000188;850380;20603421000114;12-SEP-14;10000;7040;PSL 
03998738000188;850360;20603421000114;18-SEP-14;10000;7041;PSL 
03998738000188; ;20603421000114;24-SEP-14;1230.4;7042;PSL 
03998738000188; ;20603421000114;02-OCT-14;2884.61;7043;PSL 
03998738000188; ;20603421000114;02-SEP-14;157.25;7044;PSL 
03998738000188; ;20603421000114;02-SEP-14;609.22;7045;PSL 
03998738000188; ;20603421000114;02-SEP-14;553.86;7046;PSL 
03998738000188;850097;20603421000114;08-AUG-14;20000;7047;PSL 
03998738000188;850005;20603421000114;16-JUL-14;20000;7048;PSL 
03998738000188; ;20603421000114;20-SEP-14;1800;7049;PSL 
03998738000188; ;20603421000114;20-SEP-14;1530;7050;PSL 
03998738000188; ;20603421000114;20-SEP-14;4422;7051;PSL 
04467666000105;850371;20603421000114;25-SEP-14;50000;7052;PTB 
04467666000105; ;20603421000114;02-OCT-14;2884.61;7053;PTB 
04467666000105; ;20603421000114;20-SEP-14;366;7054;PTB 
04467666000105; ;20603421000114;19-SEP-14;440;7055;PTB 
04467666000105; ;20603421000114;19-SEP-14;214.2;7056;PTB 
04467666000105; ;20603421000114;19-SEP-14;1200;7057;PTB 
04467666000105; ;20603421000114;18-AUG-14;120;7058;PTB 
04467666000105; ;20603421000114;18-AUG-14;1401.6;7059;PTB 
04467666000105; ;20603421000114;19-SEP-14;366.35;7060;PTB 
04467666000105; ;20603421000114;19-SEP-14;946.15;7061;PTB 
04467666000105; ;20603421000114;19-SEP-14;2580.42;7062;PTB 
04467666000105; ;20603421000114;24-SEP-14;1230.4;7063;PTB 
04467666000105; ;20603421000114;20-SEP-14;1530;7064;PTB 
04467666000105; ;20603421000114;20-SEP-14;2400;7065;PTB 
04467666000105; ;20603421000114;20-SEP-14;4422;7066;PTB 
20603420000170;8518326;20603421000114;03/11/2014;16250;7067;PT
20603435000138; ;20603421000114;20/09/2014;2720;7068;PDT 
20603435000138; ;20603421000114;20/09/2014;7200;7069;PDT 
20603435000138; ;20603421000114;19/09/2014;366.35;7070;PDT 
20603435000138; ;20603421000114;19/09/2014;966.15;7071;PDT 
20603435000138; ;20603421000114;19/09/2014;2634.96;7072;PDT 
20603435000138; ;20603421000114;18/08/2014;160;7073;PDT 
20603435000138; ;20603421000114;18/08/2014;1420.8;7074;PDT 
20603435000138; ;20603421000114;19/09/2014;214.2;7075;PDT 
20603435000138; ;20603421000114;19/09/2014;440;7076;PDT 
20603435000138; ;20603421000114;19/09/2014;1200;7077;PDT 
20603435000138; ;20603421000114;20/09/2014;4620;7078;PDT 
20603435000138; ;20603421000114;24/09/2014;1235.2;7079;PDT 
20603435000138; ;20603421000114;02/10/2014;2844.61;7080;PDT 
20603435000138; ;20603421000114;22/09/2014;3600;7081;PDT 
20603435000138; ;20603421000114;22/09/2014;1500;7082;PDT 
20603435000138; ;20603421000114;22/09/2014;700;7083;PDT 
20603435000138; ;20603421000114;02/09/2014;157.25;7084;PDT 
20603435000138; ;20603421000114;02/09/2014;609.22;7085;PDT 
20603435000138; ;20603421000114;02/09/2014;553.86;7086;PDT 
20603435000138; ;20603421000114;20/09/2014;408;7087;PDT 
20603435000138; ;20603421000114;20/09/2014;1536;7088;PDT 
20603435000138; ;20603421000114;20/09/2014;691.2;7089;PDT 
20603435000138; ;20603421000114;20/09/2014;8;7090;PDT 
20603435000138; ;20603421000114;20/09/2014;1440;7091;PDT 
20614472000141; ;20603421000114;02/10/2014;2884.61;7092;PC do B 
20621970000111; ;20603421000114;20/09/2014;1530;7093;PTN 
20621970000111; ;20603421000114;20/09/2014;2400;7094;PTN 
20621970000111; ;20603421000114;18/08/2014;120;7095;PTN 
20621970000111; ;20603421000114;18/08/2014;1401.6;7096;PTN 
20621970000111; ;20603421000114;19/09/2014;366.35;7097;PTN 
20621970000111; ;20603421000114;19/09/2014;946.15;7098;PTN 
20621970000111; ;20603421000114;19/09/2014;2580.42;7099;PTN 
20621970000111; ;20603421000114;19/09/2014;214.2;7100;PTN 
20621970000111; ;20603421000114;19/09/2014;440;7101;PTN 
20621970000111; ;20603421000114;19/09/2014;1200;7102;PTN 
20621970000111; ;20603421000114;20/09/2014;4422;7103;PTN 
20621970000111; ;20603421000114;02/09/2014;157.25;7104;PTN 
20621970000111; ;20603421000114;02/09/2014;609.22;7105;PTN 
20621970000111; ;20603421000114;02/09/2014;553.86;7106;PTN 
20621970000111; ;20603421000114;22/09/2014;120;7107;PTN 
20621970000111; ;20603421000114;22/09/2014;280;7108;PTN 
20621970000111; ;20603421000114;22/09/2014;3600;7109;PTN 
20621970000111; ;20603421000114;22/09/2014;1800;7110;PTN 
20621970000111; ;20603421000114;22/09/2014;400;7111;PTN 
20621970000111; ;20603421000114;22/09/2014;3600;7112;PTN 
20621970000111; ;20603421000114;22/09/2014;1800;7113;PTN 
20621970000111; ;20603421000114;22/09/2014;400;7114;PTN 
20621970000111; ;20603421000114;24/09/2014;1230.4;7115;PTN 
20621970000111;850106;20603421000114;08/08/2014;8000;7116;PTN 
20621970000111; ;20603421000114;02/10/2014;2884.61;7117;PTN 
20621970000111; ;20603421000114;02/10/2014;1923.07;7118;PTN 
20621970000111; ;20603421000114;20/09/2014;1456;7119;PTN 
20621970000111; ;20603421000114;20/09/2014;448;7120;PTN 
20621970000111; ;20603421000114;20/09/2014;6;7121;PTN 
20621970000111; ;20603421000114;20/09/2014;880;7122;PTN 
20621970000111; ;20603421000114;20/09/2014;366;7123;PTN 
20621970000111;850014;20603421000114;19/07/2014;7000;7124;PTN 
20621970000111;850035;20603421000114;28/07/2014;8000;7125;PTN 
20633177000132; ;20603421000114;19/09/2014;7741.26;7126;PRB 
20633177000132; ;20603421000114;19/09/2014;2838.46;7127;PRB 
20633177000132; ;20603421000114;19/09/2014;1099.05;7128;PRB 
20633177000132; ;20603421000114;18/08/2014;2803.2;7129;PRB 
20633177000132; ;20603421000114;18/08/2014;240;7130;PRB 
20633177000132; ;20603421000114;19/09/2014;3600;7131;PRB 
20633177000132; ;20603421000114;19/09/2014;1320;7132;PRB 
20633177000132; ;20603421000114;19/09/2014;642.6;7133;PRB 
20633177000132; ;20603421000114;24/09/2014;3691.2;7134;PRB 
20633177000132; ;20603421000114;02/09/2014;1661.58;7135;PRB 
20633177000132; ;20603421000114;02/09/2014;1827.67;7136;PRB 
20633177000132; ;20603421000114;02/09/2014;471.75;7137;PRB 
20633177000132; ;20603421000114;20/09/2014;8844;7138;PRB 
20633177000132; ;20603421000114;20/09/2014;4800;7139;PRB 
20633177000132; ;20603421000114;20/09/2014;3060;7140;PRB 
20633177000132; ;20603421000114;02/10/2014;8653.84;7141;PRB 
20633177000132; ;20603421000114;02/09/2014;4800;7142;PRB 
20633177000132; ;20603421000114;02/09/2014;644;7143;PRB 
20633177000132; ;20603421000114;02/09/2014;330;7144;PRB 
20633177000132; ;20603421000114;02/09/2014;346.5;7145;PRB 
20633177000132; ;20603421000114;20/09/2014;1344;7146;PRB 
20633177000132; ;20603421000114;20/09/2014;4368;7147;PRB 
20633177000132; ;20603421000114;20/09/2014;1098;7148;PRB 
20633177000132; ;20603421000114;20/09/2014;2640;7149;PRB 
20633177000132; ;20603421000114;20/09/2014;18;7150;PRB 
20633177000132; ;20603421000114;02/09/2014;100;7151;PRB 
20633177000132;850021;20603421000114;23/07/2014;35000;7152;PRB 
20633177000132;850013;20603421000114;19/07/2014;25000;7153;PRB 
20633836000130;850109;20603421000114;08/08/2014;20000;7154;PHS 
20633836000130;850033;20603421000114;18/07/2014;20000;7155;PHS 
20642942000180;850085;20603421000114;05/08/2014;52000;7156;PRP 
20642942000180; ;20603421000114;18/08/2014;120;7157;PRP 
20642942000180; ;20603421000114;18/08/2014;1401.6;7158;PRP 
20642942000180; ;20603421000114;02/09/2014;157.25;7159;PRP 
20642942000180; ;20603421000114;19/09/2014;946.15;7160;PRP 
20642942000180; ;20603421000114;22/09/2014;700;7161;PRP 
20642942000180; ;20603421000114;22/09/2014;1500;7162;PRP 
20642942000180; ;20603421000114;22/09/2014;3600;7163;PRP 
20642942000180; ;20603421000114;02/09/2014;1960;7164;PRP 
20642942000180; ;20603421000114;02/09/2014;7000;7165;PRP 
20642942000180; ;20603421000114;02/09/2014;1150;7166;PRP 
20642942000180; ;20603421000114;22/09/2014;700;7167;PRP 
20642942000180; ;20603421000114;22/09/2014;1500;7168;PRP 
20642942000180; ;20603421000114;22/09/2014;3600;7169;PRP 
20642942000180; ;20603421000114;19/09/2014;2580.42;7170;PRP 
20642942000180; ;20603421000114;19/09/2014;366.35;7171;PRP 
20642942000180; ;20603421000114;19/09/2014;1200;7172;PRP 
20642942000180; ;20603421000114;19/09/2014;440;7173;PRP 
20642942000180; ;20603421000114;19/09/2014;214.2;7174;PRP 
20642942000180; ;20603421000114;02/09/2014;553.86;7175;PRP 
20642942000180; ;20603421000114;02/09/2014;609.22;7176;PRP 
20642942000180; ;20603421000114;24/09/2014;1230.4;7177;PRP 
20642942000180; ;20603421000114;20/09/2014;1530;7178;PRP 
20642942000180; ;20603421000114;20/09/2014;2400;7179;PRP 
20642942000180; ;20603421000114;20/09/2014;4422;7180;PRP 
20642942000180; ;20603421000114;20/09/2014;366;7181;PRP 
20642942000180; ;20603421000114;20/09/2014;880;7182;PRP 
20642942000180; ;20603421000114;20/09/2014;6;7183;PRP 
20642942000180; ;20603421000114;20/09/2014;448;7184;PRP 
20642942000180; ;20603421000114;20/09/2014;1456;7185;PRP 
20642942000180;850630;20603421000114;03/10/2014;15000;7186;PRP 
20603420000170;851454;20603424000158;21/10/2014;24876;7187;PT
20603420000170;850873;20603424000158;18/09/2014;10000;7188;PT
20603421000114;851453;20603424000158;21/10/2014;8400;7189;PT
20603421000114;850874;20603424000158;18/09/2014;140000;7190;PT
04153334000156; ;20603427000191;05-SEP-14;285.71;7191;PT
04153334000156; ;20603427000191;19-SEP-14;2181.81;7192;PT
39007216000114;AA000002;20603432000102;27-AUG-14;30000;7193;PRP 
20603451000120; ;20603450000186;10/10/2014;250;7194;PTC 
20603451000120; ;20603450000186;03/10/2014;300;7195;PTC 
71585707000155; ;20609044000120;25-JUL-14;200;7196;PC do B 
16739948000101; ;20609045000175;05-SEP-14;674050;7197;PMDB
16847535000132;551229000066773;20609045000175;12-AUG-14;500000;7198;PT
03376365000103;850121;20609050000188;15-SEP-14;175000;7199;PT
20551604000133;850008;20614462000106;27/09/2014;50000;7200;PSB 
20621970000111;850001;20614462000106;27/09/2014;30000;7201;PTN 
20633177000132;850004;20614462000106;29/09/2014;60000;7202;PRB 
20633836000130;850005;20614462000106;27/09/2014;50000;7203;PHS 
20642942000180;850007;20614462000106;27/09/2014;25000;7204;PRP 
00106522000172; ;20614466000194;12-SEP-14;100000;7205;PC do B 
00106522000172; ;20614466000194;12-SEP-14;200000;7206;PC do B 
00106522000172; ;20614466000194;08-AUG-14;5780;7207;PC do B 
00106522000172; ;20614466000194;08-AUG-14;3420;7208;PC do B 
00106522000172; ;20614466000194;25-AUG-14;23120;7209;PC do B 
00106522000172; ;20614466000194;25-AUG-14;13680;7210;PC do B 
00106522000172; ;20614466000194;05-SEP-14;100000;7211;PC do B 
00106522000172; ;20614466000194;28-AUG-14;5780;7212;PC do B 
00106522000172; ;20614466000194;28-AUG-14;3420;7213;PC do B 
00106522000172; ;20614466000194;01-SEP-14;5780;7214;PC do B 
00106522000172; ;20614466000194;01-SEP-14;3420;7215;PC do B 
01438479000105;5016794;20614466000194;27-AUG-14;200000;7216;PTB 
01438479000105;5021659;20614466000194;27-AUG-14;40100;7217;PTB 
01438479000105;5004953;20614466000194;27-AUG-14;59900;7218;PTB 
02763489000189; ;20614466000194;24-OCT-14;84240;7219;PRP 
02763489000189; ;20614466000194;24-SEP-14;84240;7220;PRP 
02763489000189; ;20614466000194;01-SEP-14;21060;7221;PRP 
02763489000189; ;20614466000194;28-AUG-14;21060;7222;PRP 
05129171000139;015271;20614466000194;15-SEP-14;50000;7223;PSDC
08677861000110;2677808;20614466000194;12-SEP-14;50000;7224;PTC 
09002846000135; ;20614466000194;03-OCT-14;11560;7225;PR
09002846000135; ;20614466000194;03-OCT-14;12140;7226;PR
09002846000135; ;20614466000194;03-OCT-14;12140;7227;PR
09002846000135; ;20614466000194;03-OCT-14;11560;7228;PR
09002846000135; ;20614466000194;03-OCT-14;11560;7229;PR
09002846000135; ;20614466000194;03-OCT-14;12140;7230;PR
09002846000135;6931969;20614466000194;06-AUG-14;100000;7231;PR
09002846000135;5972571;20614466000194;05-SEP-14;100000;7232;PR
09002846000135;122479;20614466000194;04-SEP-14;500000;7233;PR
15737755000140; ;20614466000194;30-SEP-14;1120;7234;PSL 
15737755000140; ;20614466000194;30-SEP-14;560;7235;PSL 
15737755000140; ;20614466000194;30-SEP-14;560;7236;PSL 
15737755000140; ;20614466000194;30-SEP-14;560;7237;PSL 
15737755000140; ;20614466000194;30-SEP-14;560;7238;PSL 
15737755000140; ;20614466000194;30-SEP-14;560;7239;PSL 
15737755000140; ;20614466000194;30-SEP-14;560;7240;PSL 
15737755000140; ;20614466000194;30-SEP-14;560;7241;PSL 
15737755000140; ;20614466000194;30-SEP-14;560;7242;PSL 
15737755000140; ;20614466000194;30-SEP-14;560;7243;PSL 
15737755000140; ;20614466000194;30-SEP-14;560;7244;PSL 
15737755000140; ;20614466000194;30-SEP-14;2160;7245;PSL 
15737755000140; ;20614466000194;30-SEP-14;2160;7246;PSL 
15737755000140; ;20614466000194;30-SEP-14;2160;7247;PSL 
15737755000140; ;20614466000194;30-SEP-14;2160;7248;PSL 
15737755000140; ;20614466000194;30-SEP-14;2160;7249;PSL 
15737755000140; ;20614466000194;30-SEP-14;2160;7250;PSL 
15737755000140;0;20614466000194;05-SEP-14;100000;7251;PSL 
15737755000140; ;20614466000194;30-SEP-14;1120;7252;PSL 
15737755000140; ;20614466000194;30-SEP-14;560;7253;PSL 
15737755000140; ;20614466000194;30-SEP-14;560;7254;PSL 
15737755000140; ;20614466000194;30-SEP-14;560;7255;PSL 
15737755000140; ;20614466000194;30-SEP-14;560;7256;PSL 
15737755000140; ;20614466000194;30-SEP-14;560;7257;PSL 
15737755000140; ;20614466000194;30-SEP-14;560;7258;PSL 
15737755000140; ;20614466000194;30-SEP-14;560;7259;PSL 
15737755000140; ;20614466000194;30-SEP-14;560;7260;PSL 
15737755000140; ;20614466000194;30-SEP-14;560;7261;PSL 
15737755000140; ;20614466000194;30-SEP-14;560;7262;PSL 
15737755000140; ;20614466000194;30-SEP-14;2160;7263;PSL 
15737755000140; ;20614466000194;30-SEP-14;2160;7264;PSL 
15737755000140; ;20614466000194;30-SEP-14;2160;7265;PSL 
15737755000140; ;20614466000194;30-SEP-14;2160;7266;PSL 
15737755000140; ;20614466000194;30-SEP-14;2160;7267;PSL 
15737755000140; ;20614466000194;30-SEP-14;2160;7268;PSL 
15737755000140; ;20614466000194;30-SEP-14;4480;7269;PSL 
15737755000140; ;20614466000194;30-SEP-14;2240;7270;PSL 
15737755000140; ;20614466000194;30-SEP-14;2240;7271;PSL 
15737755000140; ;20614466000194;30-SEP-14;2240;7272;PSL 
15737755000140; ;20614466000194;30-SEP-14;2240;7273;PSL 
15737755000140; ;20614466000194;30-SEP-14;2240;7274;PSL 
15737755000140; ;20614466000194;30-SEP-14;2240;7275;PSL 
15737755000140; ;20614466000194;30-SEP-14;2240;7276;PSL 
15737755000140; ;20614466000194;30-SEP-14;2240;7277;PSL 
15737755000140; ;20614466000194;30-SEP-14;2240;7278;PSL 
15737755000140; ;20614466000194;30-SEP-14;2240;7279;PSL 
15737755000140; ;20614466000194;30-SEP-14;8640;7280;PSL 
15737755000140; ;20614466000194;30-SEP-14;8640;7281;PSL 
15737755000140; ;20614466000194;30-SEP-14;8640;7282;PSL 
15737755000140; ;20614466000194;30-SEP-14;8640;7283;PSL 
15737755000140; ;20614466000194;30-SEP-14;8640;7284;PSL 
15737755000140; ;20614466000194;30-SEP-14;8640;7285;PSL 
15737755000140; ;20614466000194;30-SEP-14;1120;7286;PSL 
15737755000140; ;20614466000194;30-SEP-14;2160;7287;PSL 
15737755000140; ;20614466000194;30-SEP-14;560;7288;PSL 
15737755000140; ;20614466000194;30-SEP-14;560;7289;PSL 
15737755000140; ;20614466000194;30-SEP-14;560;7290;PSL 
15737755000140; ;20614466000194;30-SEP-14;560;7291;PSL 
15737755000140; ;20614466000194;30-SEP-14;560;7292;PSL 
15737755000140; ;20614466000194;30-SEP-14;560;7293;PSL 
15737755000140; ;20614466000194;30-SEP-14;560;7294;PSL 
15737755000140; ;20614466000194;30-SEP-14;560;7295;PSL 
15737755000140; ;20614466000194;30-SEP-14;560;7296;PSL 
15737755000140; ;20614466000194;30-SEP-14;560;7297;PSL 
15737755000140; ;20614466000194;30-SEP-14;2160;7298;PSL 
15737755000140; ;20614466000194;30-SEP-14;2160;7299;PSL 
15737755000140; ;20614466000194;30-SEP-14;2160;7300;PSL 
15737755000140; ;20614466000194;30-SEP-14;2160;7301;PSL 
15737755000140; ;20614466000194;30-SEP-14;2160;7302;PSL 
15737755000140;0;20614466000194;12-SEP-14;100000;7303;PSL 
20151673000150;3125401;20614466000194;12-SEP-14;25000;7304;PROS
20151673000150;5990347;20614466000194;05-SEP-14;50000;7305;PROS
20592592000195; ;20614466000194;30/09/2014;2735.23;7306;PDT 
20592592000195; ;20614466000194;30/09/2014;23120;7307;PDT 
20592592000195; ;20614466000194;30/09/2014;23120;7308;PDT 
20592592000195; ;20614466000194;30/09/2014;2735.23;7309;PDT 
20592592000195; ;20614466000194;30/09/2014;23120;7310;PDT 
20592592000195; ;20614466000194;30/09/2014;2735.23;7311;PDT 
20592592000195; ;20614466000194;30/09/2014;2735.23;7312;PDT 
20592592000195; ;20614466000194;30/09/2014;2735.23;7313;PDT 
20592592000195; ;20614466000194;30/09/2014;2735.23;7314;PDT 
20592592000195; ;20614466000194;30/09/2014;2735.23;7315;PDT 
20592592000195; ;20614466000194;30/09/2014;23120;7316;PDT 
20592592000195; ;20614466000194;30/09/2014;2735.23;7317;PDT 
20592592000195; ;20614466000194;30/09/2014;2735.23;7318;PDT 
20592592000195; ;20614466000194;30/09/2014;2735.23;7319;PDT 
20592592000195; ;20614466000194;30/09/2014;2735.23;7320;PDT 
20592592000195; ;20614466000194;30/09/2014;2735.23;7321;PDT 
20592592000195; ;20614466000194;30/09/2014;2735.23;7322;PDT 
20592592000195; ;20614466000194;30/09/2014;2735.23;7323;PDT 
20592592000195; ;20614466000194;30/09/2014;2735.23;7324;PDT 
20592592000195; ;20614466000194;30/09/2014;2735.23;7325;PDT 
20592592000195; ;20614466000194;30/09/2014;2735.23;7326;PDT 
20592592000195; ;20614466000194;30/09/2014;2735.23;7327;PDT 
20592592000195; ;20614466000194;30/09/2014;2735.23;7328;PDT 
20592592000195; ;20614466000194;30/09/2014;2735.4;7329;PDT 
20592592000195; ;20614466000194;30/09/2014;2735.23;7330;PDT 
20592592000195; ;20614466000194;30/09/2014;5780;7331;PDT 
20592592000195; ;20614466000194;30/09/2014;5780;7332;PDT 
